actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
asociacion ciudadana,Fundacion Canaria Jose Luis Montesinos,CL,Calle,Perez Zamora,41,38400.0,38028,Puerto de la Cruz,Ed Multidisciplinar,fundacionjoseluismontesinos.org,info@fundacionjoseluismontesinos.org,620930813.0,922381756.0,-16.551159,28.41399072,2016-05-09T12:45:15,2015-08-04T13:21:58
asociacion ciudadana,Fundacion Canaria Main,CL,Calle,La Rosa,40,38001.0,38038,Santa Cruz de Tenerife,,fundacionmain.org,cefastenerife@fundacionmain.org,663710229.0,,-16.24900458,28.47190011,2017-02-20T09:25:59,2017-02-20T09:25:59
asociacion ciudadana,Fundacion Canaria Oliver Mayor Contra la Fibrosis Quistica,CL,Calle,Henry Dunant,4,38204.0,38023,La Laguna,Antiguo IES  Pl 1 Aula 14,www.fundacioncanariaolivermayorfq.org,administracion@fundacionolivermayorfq.org,609687378.0,922264989.0,-16.31910033,28.48288417,2017-06-13T10:06:44,2018-03-09T08:29:37
asociacion cultural,Fundacion Canaria Orotava Historia de la Ciencia,CL,Calle,Calvario,17,38300.0,38026,La Orotava,,www.fundacionorotava.org,,922322862.0,,-16.52238812,28.39231226,2016-05-09T12:45:15,2018-03-20T10:44:54.401000
asociacion servicios sociales,Fundacion Canaria Para El Fomento Del Trabajo FUNCATRA,AV,Avenida,Anaga,7,38001.0,38038,Santa Cruz de Tenerife,Ed Bahia Pl 2,funcatra.es,funcatra@funcatra.es,922598301.0,,-16.24183639,28.48065841,2017-01-13T12:25:35,2017-01-13T12:25:35
asociacion servicios sociales,Fundacion Canaria Para La Prevencion De La Sordera,CL,Calle,Perez de Rozas,8,38004.0,38038,Santa Cruz de Tenerife,,,,922275488.0,922286530.0,-16.25671496,28.46893823,2017-06-14T12:18:54.313000,2017-06-14T12:18:54.313000
asociacion servicios sociales,Fundacion Canaria Para La Sordera FUNCASOR,CL,Calle,Eduardo Tacoronte Aguilar,3,38280.0,38046,Tegueste,Cr General La Laguna Punta Hidalgo Km 8,www.funcasor.org,funcasor@funcasor.org,658889126.0,922546976.0,-16.33084804,28.52034822,2017-06-13T10:45:23,2018-03-08T14:03:48.080000
asociacion ciudadana,Fundacion Cofares,CL,Calle,Isaac Peral,1,38109.0,38032,El Rosario,PI La Campana San Isidro,asociacion460.tenerifesolidario.org,alicia.wildpret@gmail.com,699424441.0,,-16.31568853,28.41669957,2017-02-15T11:40:07,2017-06-28T12:03:36
asociacion ciudadana,Fundacion Correillo La Palma,CL,Calle,Las Macetas,24,38108.0,38023,La Laguna,P I Los Majuelos Pabellon Santiago Martin Of 5,www.correillolapalma.com,correillolapalma@tenerife.es,922843451.0,922239174.0,-16.29708621,28.45833833,2017-07-05T09:01:11,2017-07-05T09:01:11
asociacion ciudadana,Fundacion De Solidaridad Amaranta,CL,Calle,Fray Junipero Serra,6,38010.0,38038,Santa Cruz de Tenerife,Las Delicias,fundacionamaranta.org,tenerife@fundacionamaranta.org,630938898.0,,-16.28357203,28.45160547,2016-11-22T13:22:29,2016-11-22T13:22:29
asociacion ciudadana,Fundacion En Pie,CL,Calle,Los Corales,17,38530.0,38011,Candelaria,Las Caletillas,www.enpie.org,fundacion@enpie.org,675213575.0,922539067.0,-16.36291181,28.37782441,2016-05-09T12:45:15,2018-03-12T09:34:47.080000
asociacion servicios sociales,Fundacion Entreculturas Discapacitados Fe y Alegria,CL,Calle,Marcos Redondo,8,38208.0,38023,La Laguna,,www.entreculturas.org,tenerife@entreculturas.org,616109472.0,,-16.32185232,28.4929649,2017-06-09T13:48:39.053000,2018-03-01T14:57:49.535000
asociacion ciudadana,Fundacion Global Nature,PZ,"Plaza, plazoleta",Candelaria,1,38003.0,38038,Santa Cruz de Tenerife,Ed Olympo Lc 304,www.fundacionglobalnature.org,canarias@fundacionglobalnature.org,922282570.0,922282570.0,-16.24807477,28.46649475,2016-05-09T12:45:15,2016-07-25T12:04:42
asociacion servicios sociales,Fundacion Hugo Pomar,CL,Calle,Punta del Este,2,38612.0,38017,Granadilla de Abona,El Medano,www.fundacionhugopomar.org,info@fundacionhugopomar.org,625356698.0,922176675.0,-16.53501486,28.04738216,2017-04-27T11:16:49.238000,2017-07-04T13:50:36.602000
asociacion ciudadana,Fundacion Hugo Pomar,CL,Calle,El Cano,3,38618.0,38017,Granadilla de Abona,La Tejita Pl 3 Vd A,www.fundacionhugopomar.org,info@fundacionhugopomar.org,625356698.0,,-16.56385721,28.03050436,2016-05-09T12:45:15,2017-01-23T12:29:56
asociacion ciudadana,Fundacion Maria Garcia Estrada,CL,Calle,Garcia Estrada,2,38410.0,38031,Los Realejos,Realejo Bajo,www.mariagarciaestrada.com,alejandra@mariagarciaestrada.com,922417130.0,922639008.0,-16.58534115,28.38945613,2016-08-16T13:44:19,2023-10-18T14:39:08.082000
asociacion ciudadana,Fundacion Maria Madre de la Iglesia,CL,Calle,San Agustin,28,38201.0,38023,La Laguna,Casa Salazar,obispadodetenerife.es,,922631523.0,,-16.31554997,28.48977654,2019-02-06T13:15:19.223000,2019-02-06T13:15:19.223000
asociacion servicios sociales,Fundacion Odontologica Canaria,Cl,Calle,Concha de Armas,1,38450.0,38015,Garachico,,www.fundocan.org,info@fundocan.org,648538863.0,,-16.7651664,28.37364559,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Fundacion Para El Control De Enfermedades Tropicales FUNCCET,AV,Avenida,Astrofisico Francisco Sanchez,8,38206.0,38023,La Laguna,,www.ull.es,evacm@funccet.org,636307453.0,,-16.3209931,28.48151987,2017-07-05T08:52:52,2017-07-05T08:52:52
asociacion servicios sociales,Fundacion Proyecto Don Bosco,PZ,"Plaza, plazoleta",Franchy Alfaro,5,38300.0,38026,La Orotava,Los Salesianos,,m.rojas@proyectodonbosco.com,922335649.0,,-16.52204071,28.39384468,2017-06-13T09:21:12.876000,2017-06-13T09:21:12.876000
asociacion servicios sociales,Fundacion Salud y Sociedad Enfermeras Para El Mundo,CL,Calle,San Martin,63,38001.0,38038,Santa Cruz de Tenerife,,www.enfermeriacanaria.com,canarias@enfermerasparaelmundo.org,922240389.0,822069795.0,-16.25050758,28.47334926,2017-09-27T14:42:30.843000,2018-03-02T14:24:35.123000
asociacion servicios sociales,Fundacion Triangulo Canarias,CL,Calle,El Pilar,8,38002.0,38038,Santa Cruz de Tenerife,,www.fundaciontriangulo.es,canarias@fundaciontriangulo.es,690373915.0,,-16.25148694,28.4689945,2017-06-12T14:23:18.638000,2018-03-08T10:54:38.043000
asociacion servicios sociales,Fundacion Tutelar Canaria Sonsoles Soriano Discapacitados,CL,Calle,Buenaventura Bonnet,7,38008.0,38038,Santa Cruz de Tenerife,Las Indias,www.fundacionsonsoles.org,tutela@fundacionsonsoles.org,618257262.0,922209690.0,-16.27257198,28.46586877,2017-06-12T14:56:25.584000,2017-06-12T14:56:25.584000
asociación deportiva,Garcia y Aguin Rally Team,CL,Calle,Cruz de los Claveles,12,38440.0,38018,La Guancha,,,,610342351.0,,-16.6535834,28.37364927,2018-05-16T12:25:30.750000,2018-07-04T11:44:03.187000
asociacion ciudadana,Globalterapia,AV,Avenida,Asuncion,32,38007.0,38038,Santa Cruz de Tenerife,,,,630887145.0,,-16.26242652,28.46575017,2016-05-09T12:45:15,2016-02-26T13:22:31
asociación deportiva,Grupo De Recreacion Deportiva Boreal Sub,CL,Calle,El Olivo,32,38470.0,38042,Los Silos,,,,676014932.0,,-16.815494,28.36529765,2016-05-09T12:45:15,2015-08-04T12:59:27
asociacion cultural,Grupo Musical Rock Meridian Zero,CR,Carretera,Provincial TF 217,191,38390.0,38039,Santa Úrsula,Ed El Rosario Lc 10D,,,,,-16.50401563,28.41648625,2016-05-09T12:45:15,2018-01-26T11:40:50
asociacion cultural,Grupo Parranda Tony Malone Fighter Team,CL,Calle,Nivaria,2,38108.0,38023,La Laguna,Taco,,,658762103.0,,-16.29994087,28.4461711,,2018-03-23T13:43:38.723000
asociacion ciudadana,Grupo Pronto Auxilio Arafo,CL,Calle,Modesto Fraile Poujade,13,38550.0,38004,Arafo,,gpa.tenerifesolidario.org,,637963641.0,,-16.41577707,28.33995664,2018-02-27T14:02:12,2018-03-07T12:24:05
asociacion ciudadana,Grupo Scout Acaymo,AV,Avenida,Valle San Lorenzo,10,38626.0,38006,Arona,Valle San Lorenzo Pl 1,asociacion427.tenerifesolidario.org,colita502@hotmail.es,605266256.0,,-16.65650271,28.09000418,2016-05-09T12:45:15,2015-08-04T12:31:10
asociacion cultural,Grupo Teatro Medio Almud,CL,Calle,Real,14,38414.0,38031,Los Realejos,Icod El Alto Centro Social y Cultural,,,922359222.0,,-16.61227736,28.38405219,2016-05-26T14:19:55,2018-12-03T08:59:53.446000
asociación deportiva,Guante Pelota Bate Mets,CL,Calle,Hoya Molino,20,38510.0,38011,Candelaria,Barranco Hondo,,,663783620.0,,-16.34620147,28.39780349,2018-05-15T13:32:48,2018-07-02T11:57:58.074000
asociacion servicios sociales,Guia de acogida Hola,Cl,Calle,Jose Luis Moreno Becerra,s/n,38200.0,38023,La Laguna,Campus Guajara. Facultad de Geografia e Historia. Aula A2-23B,,estrategia@juntasenlamismadireccion.com,922317762.0,,-16.30325656,28.46786304,2023-10-06T12:18:35.699000,2023-10-06T12:18:35.699000
servicios religiosos,Heaven on Earth Prayer Ministries International,CL,Calle,Lanzarote,117,38632.0,38006,Arona,El Fraile,,,,,-16.67193944,28.01115922,2017-08-24T09:36:17,2017-08-24T09:36:17
servicios religiosos,Heaven On Earth Prayer Ministries International,CL,Calle,San Eulogio,26,38108.0,38023,La Laguna,Taco,,,,,-16.30238588,28.45506997,2019-02-04T11:27:30.259000,2019-02-04T11:27:30.259000
asociacion ciudadana,Hermanadad Del Santisimo Sacramento Santa Maria De Gracia,AV,Avenida,Los Menceyes,127,38205.0,38023,La Laguna,Gracia Parroquia Santa Maria de Gracia,,,,,-16.30519817,28.47493122,2019-02-07T09:53:34.278000,2019-02-07T09:53:34.278000
asociacion ciudadana,Hermandad De Jesus Nazareno y Nuestra Señora De Candelaria,CM,Camino,La Ermita,3,38008.0,38038,Santa Cruz de Tenerife,Bo Salud Barranco Santos,,,,,-16.26987939,28.47140401,2019-02-08T10:36:32.056000,2019-02-08T10:36:32.056000
asociacion ciudadana,Hermandad De La Santa Faz,PZ,"Plaza, plazoleta",San Benito,1,38202.0,38023,La Laguna,Parroquia San Benito,,,,,-16.32653588,28.49019091,2019-02-07T08:50:54.404000,2019-02-07T08:50:54.404000
asociacion ciudadana,Hermandad De San Benito,PZ,"Plaza, plazoleta",San Benito,1,38202.0,38023,La Laguna,Parroquia San Benito,,,,,-16.32642563,28.49020265,2019-02-07T08:50:27.764000,2019-02-07T08:50:27.764000
asociacion ciudadana,Hermandad De San Lazaro,CM,Camino,San Lazaro,96,38206.0,38023,La Laguna,San Lazaro Parroquia,,,,,-16.33240158,28.48943602,2019-02-07T09:04:23.956000,2019-02-07T09:04:23.956000
asociacion ciudadana,Hermandad Del Santisimo Cristo Del Amor Misericordioso,PZ,"Plaza, plazoleta",Los Remedios,1,38201.0,38023,La Laguna,Catedral de La Laguna,,,,,-16.31641636,28.48895482,2019-02-07T07:56:04.859000,2019-02-07T07:56:04.859000
asociacion ciudadana,Hermandad Del Santisimo Sacramento,PZ,"Plaza, plazoleta",Los Remedios,1,38201.0,38023,La Laguna,Catedral de La Laguna,,,,,-16.3163913,28.48901208,2019-02-07T07:54:47,2019-02-07T07:56:04.859000
servicios religiosos,Hermandad Franciscana De La Oracion En El Huerto de San Cristobal De La Laguna,CL,Calle,Anchieta,1,38201.0,38023,La Laguna,Convento de Santa Clara,,,,,-16.31364652,28.49002798,2019-02-06T08:04:16.603000,2019-02-06T08:04:16.603000
asociacion ciudadana,Hermandad Labradores de San Isidro,PZ,"Plaza, plazoleta",La Paz,1,38300.0,38026,La Orotava,Parroquia de San Isidro Labrador,,,659398923.0,,-16.51960305,28.39474039,2019-02-08T13:55:12.397000,2019-02-08T13:55:12.397000
asociacion ciudadana,Hermandad y Cofradia De Nuestro Padre Jesus De La Sentencia,PZ,"Plaza, plazoleta",La Concepcion,10,38201.0,38023,La Laguna,Parroquia La Concepcion,,,,,-16.32044736,28.49049647,2019-02-07T07:56:59,2019-02-07T08:46:55.001000
asociacion ciudadana,Hermanos de la Divina Providencia,CL,Calle,La Resbala,38,38379.0,38025,La Matanza,La Resbala,,,922578033.0,922578137.0,-16.45179588,28.44500672,2019-02-12T14:08:34.615000,2019-02-12T14:08:34.615000
asociación deportiva,Hesperides Moto Club,CM,Camino,San Francisco de Paula TF 265,118,38291.0,38023,La Laguna,Los Baldios,,,822178634.0,,-16.3265772,28.46925118,2016-05-09T12:45:15,2018-07-06T11:44:43.123000
asociacion ciudadana,Hogar del Pensionista Y Jubilado Taifa,CL,Calle,Sebastian Machado,59,38350.0,38043,Tacoronte,,,,922563754.0,,-16.41235837,28.48041035,2016-05-09T12:45:15,2018-02-08T12:17:45
asociacion servicios sociales,Hogar San Juan DINTP,CL,Calle,Poetas Españoles,2,38678.0,38001,Adeje,Armeñime,,,922781160.0,,-16.7544174,28.12989113,2017-06-13T13:01:44.480000,2017-06-14T14:05:09.003000
asociacion cultural,I Jornada sobre genero en la diversidad y II Jornada sobre convivencia y genero en la diversidad - Una mirada hacia Africa,Cl,Calle,Mazaroco,s/n,38400.0,38028,Puerto de la Cruz,Ed. Universidad Popular Municipal. Planta 1.,,cmmpuerto@hotmail.com,922383663.0,,-16.55370416,28.41580943,2023-10-05T14:32:50.197000,2023-10-05T14:32:50.197000
servicios asistenciales,IASS Residencia Hogar Nuestra Señora Maria Candelaria Discapacitados Psiquicos,CL,Calle,Parroco Antonio Perez Hernandez,1,38690.0,38040,Santiago del Teide,,,,922864083.0,922863490.0,-16.81406006,28.29277463,2019-02-08T10:45:15.534000,2019-02-11T13:47:47.483000
servicios religiosos,Iglesia Adventista del Septimo Dia,Cl,Calle,San Felipe,44,38430.0,38022,Icod de los Vinos,Esq Cl La Cruz,,,634234896.0,,-16.71681555,28.36944071,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
servicios religiosos,Iglesia Aripe,CL,Calle,San Pedro,17,38688.0,38019,Guía de Isora,Aripe,,,,,-16.76875291,28.2175917,2017-02-23T09:46:50.738000,2017-02-23T09:46:50.738000
servicios religiosos,Iglesia Asuncion de la Virgen,CL,Calle,Catalina Lorenzo Caceres Ceron,11,38690.0,38040,Santiago del Teide,El Molledo,,,,,-16.81450332,28.29327758,2016-05-09T12:45:15,2015-08-04T12:57:36
servicios religiosos,Iglesia Bautista Ebenezer Canarias,CL,Calle,Cho Rogelio,2,38611.0,38017,Granadilla de Abona,San Isidro,,,,,-16.55784385,28.07592289,2017-01-31T10:47:01.912000,2017-01-31T10:47:01.912000
servicios religiosos,Iglesia Bautista Igueste,CL,Calle,Esteban Coello Pestano,1,38520.0,38011,Candelaria,Igueste Cr Cabildo,,,,,-16.37244619,28.38230541,2017-01-31T10:33:43.500000,2017-01-31T10:33:43.500000
servicios religiosos,Iglesia Beato Jose de Anchieta,CL,Calle,Elias Ramos Gonzalez,8,38001.0,38038,Santa Cruz de Tenerife,Ur Anaga,,,922272401.0,,-16.24439778,28.47919707,2017-02-20T09:30:12.095000,2018-06-13T09:33:31.388000
servicios religiosos,Iglesia Casa Jesus de Nazaret,CL,Calle,Padre Julian de Armas,22,38434.0,38022,Icod de los Vinos,Buen Paso Fc Cardonal,,,922816589.0,922815089.0,-16.69601901,28.38537575,2017-03-14T10:30:58.637000,2017-03-14T10:30:58.637000
servicios religiosos,Iglesia Centro Vida Nueva,CM,Camino,Cruz de los Martillos,56,38312.0,38026,La Orotava,Pueblo Chico,,,,,-16.53667708,28.39470777,2019-02-04T09:05:28.024000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Centro Vida Nueva,CL,Calle,Garcilaso de la Vega,13,38005.0,38038,Santa Cruz de Tenerife,Ed Pampero,,,922227088.0,,-16.25815271,28.46203674,2017-02-01T11:33:44.236000,2017-02-01T11:33:44.236000
servicios religiosos,Iglesia Comunidad Colegio La Salle Nava,CL,Calle,Dacio Ferrera Martin,7,38207.0,38023,La Laguna,La Verdellada,www.lasalle.es,lasallelalaguna@lasalle.es,922261611.0,,-16.30794996,28.48454301,2019-02-06T09:45:10.853000,2019-02-06T09:45:10.853000
servicios religiosos,Iglesia Convento Concepcionistas Franciscanas,CL,Calle,San Diego,15,38450.0,38015,Garachico,,,,922830273.0,,-16.76332422,28.37426213,2017-02-21T12:41:28.909000,2019-02-05T12:26:00.692000
servicios religiosos,Iglesia Cristiana Adventista,AV,Avenida,Reyes Catolicos,23,38005.0,38038,Santa Cruz de Tenerife,,,,659945146.0,,-16.26304488,28.46248468,2019-02-05T09:37:23.397000,2019-02-11T08:44:04.945000
servicios religiosos,Iglesia Cristiana Adventista del Septimo Dia,CL,Calle,Miguel Calcerrada,29,38632.0,38006,Arona,El Fraile,tenerifesur.adventista.es,,663281474.0,,-16.66930212,28.01428449,2017-01-31T09:55:27,2019-01-30T13:04:00.450000
servicios religiosos,Iglesia Cristiana Cielos Abiertos,CL,Calle,Caracas,1,38639.0,38035,San Miguel,P I Las Chafiras,,,634271539.0,,-16.61820608,28.04760413,2017-02-15T11:40:07.893000,2019-02-05T08:48:30.309000
servicios religiosos,Iglesia Cristiana Cielos Abiertos de Canarias,PZ,"Plaza, plazoleta",Cesar Manrique,11,38670.0,38001,Adeje,La Postura Ed Villagarcia,,,,,-16.73074623,28.12155998,2017-08-07T10:06:03,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Cristiana de Canarias,CL,Calle,Santa Amelia,10,38108.0,38023,La Laguna,Z I Las Torres De Taco,www.iglesiacristianadecanarias.com,contacto@iglesiacristianadecanarias.es,626257351.0,,-16.29524865,28.45205766,2017-02-15T11:40:07.893000,2019-02-05T08:48:30.309000
servicios religiosos,Iglesia Cristiana De Costa del Silencio,CL,Calle,Olimpia,1,38630.0,38006,Arona,Costa del Silencio CC Coral Mar Lc St,,,,,-16.64101714,28.01169232,2017-03-30T12:02:49.481000,2019-02-11T09:11:57.330000
servicios religiosos,Iglesia Cristiana del Sur de Tenerife,AV,Avenida,Chayofita,15,38650.0,38006,Arona,Los Cristianos Ed Condado,,,,,-16.71839152,28.05657461,2017-02-01T12:04:01,2017-11-10T10:01:42.144000
servicios religiosos,Iglesia Cristiana Evangelica,CL,Calle,Eduardo Westerdahl,4,38008.0,38038,Santa Cruz de Tenerife,Las Indias Ed Irati Pl A2 Lc 1B,,,,,-16.27396458,28.46727147,2018-03-05T07:40:22,2019-01-30T13:38:02.720000
servicios religiosos,Iglesia Cristiana Evangelica,CL,Calle,Rafael Fleytas,11,38430.0,38022,Icod de los Vinos,Santa Barbara,,iglesialacuesta@gmail.com,,,-16.7123351,28.36759881,2019-01-30T13:14:12.707000,2019-02-01T12:54:45.418000
servicios religiosos,Iglesia Cristiana Evangelica Del Dios Vivo,CL,Calle,La Esperanza,2,38632.0,38006,Arona,El Fraile Esq Cl Tagoror,,,,,-16.66546263,28.01361825,2019-02-05T09:20:15.816000,2019-02-05T09:20:15.816000
servicios religiosos,Iglesia Cristiana Evangelica Eben-Ezer La Cuesta,CL,Calle,Las Lajas,9,38108.0,38023,La Laguna,San Matias,,,639403433.0,,-16.2977702,28.44344803,2017-02-01T09:59:16.652000,2019-02-05T08:08:49.355000
servicios religiosos,Iglesia Cristiana Evangelica Jesucristo Sin Fronteras,CL,Calle,Ruiz Andion,4,38410.0,38031,Los Realejos,Los Cuartos,,,,,-16.58342896,28.38857696,2017-02-01T10:02:04.197000,2019-02-08T13:46:32.638000
servicios religiosos,Iglesia Cristiana Evangelica Jesus Es Vida,CL,Calle,San Cristobal,4,38006.0,38038,Santa Cruz de Tenerife,,,,,,-16.26420683,28.46832876,2017-02-01T11:45:28.946000,2017-02-01T11:45:28.946000
servicios religiosos,Iglesia Cristiana Evangelica La Cuesta,CL,Calle,Campo y Tamayo,56,38320.0,38023,La Laguna,La Cuesta Bo La Candelaria,,,922657768.0,,-16.28678544,28.47127492,2017-02-01T09:57:37.200000,2019-02-05T08:34:21.117000
servicios religiosos,Iglesia Cristiana Evangelica Ora Sobre La Roca,CL,Calle,Candelaria,30,38300.0,38026,La Orotava,Candelaria El Lomo,,,,,-16.52559287,28.38371385,2017-01-31T12:36:02.750000,2017-01-31T12:36:02.750000
servicios religiosos,Iglesia Cristiana Evangelica Palabra De Vida Universal,CL,Calle,Felipe Pedrell,8,38007.0,38038,Santa Cruz de Tenerife,,,,,,-16.27073957,28.4653932,2017-02-01T10:21:24.760000,2017-02-01T10:21:24.760000
servicios religiosos,Iglesia Cristiana Evangelica Peniel Arona,CL,Calle,Salvador Gonzalez Alayon,11,38632.0,38006,Arona,El Fraile,,,922792111.0,,-16.67095885,28.01397533,2017-01-31T09:55:27.092000,2019-02-05T07:51:23.587000
servicios religiosos,Iglesia Cristiana Evangelica Por Amor Al Projimo,CL,Calle,San Benito,23,38419.0,38031,Los Realejos,Realejo Alto,,,,,-16.58054067,28.38281326,2017-02-01T10:03:29.711000,2017-02-01T10:03:29.711000
servicios religiosos,Iglesia Cristiana Evangelica San Isidro,CL,Calle,La Montañita,1,38611.0,38017,Granadilla de Abona,San Isidro,,,,,-16.56087139,28.07518609,2017-01-31T12:32:57.815000,2017-01-31T12:32:57.815000
servicios religiosos,Iglesia Cristiana Evangelica Santa Cruz de Tenerife,CL,Calle,Alcalde Mandillo Tejera,17,38007.0,38038,Santa Cruz de Tenerife,Los Gladiolos,,,922210264.0,,-16.27152247,28.4607249,2017-02-01T10:07:29.599000,2019-02-05T08:50:57.104000
servicios religiosos,Iglesia Cristiana Fuente de Paz y Esperanza,CL,Calle,Leoncio Rodriguez,1,38390.0,38039,Santa Úrsula,Ed Martin Calzadilla Lc 09,,,922303449.0,,-16.48872091,28.42578188,2017-01-31T12:14:52.219000,2019-02-05T08:48:30.309000
asociacion ciudadana,Iglesia Cristiana La Buena Noticia,CL,Calle,El Saltadero,28,38611.0,38017,Granadilla de Abona,San Isidro,,,647482343.0,,-16.56087992,28.07580931,2019-02-05T09:20:15.816000,2019-02-05T09:29:13.434000
servicios religiosos,Iglesia Cristiana Misionera Internacional,CL,Calle,Valencia,16,38005.0,38038,Santa Cruz de Tenerife,,,,,,-16.25638472,28.46094653,2019-02-05T09:39:18.286000,2019-02-05T09:39:18.286000
servicios religiosos,Iglesia Cristiana Ortodoxa De Presentacion Del Señor,CL,Calle,La Enramada,27,38679.0,38001,Adeje,La Caleta de Adeje,,,,,-16.74751488,28.09697683,2019-02-11T09:57:48.685000,2019-02-11T09:57:48.685000
servicios religiosos,Iglesia Cristiana Taller del Maestro,CL,Calle,La Hoyita,12,38611.0,38017,Granadilla de Abona,San Isidro Esq Cl La Harina,,,,,-16.55671409,28.07931734,2017-01-31T12:26:21.226000,2019-02-04T09:03:11.854000
servicios religiosos,Iglesia Cristo El Rey,CL,Calle,Los Arcangeles,18,38010.0,38038,Santa Cruz de Tenerife,Nuevo Obrero,,,,,-16.28787244,28.44975288,2017-02-01T11:52:08.972000,2017-02-01T11:52:08.972000
servicios religiosos,Iglesia Cristo El Rey,CL,Calle,Breña Baja,59,38320.0,38023,La Laguna,La Cuesta,,,,,-16.28748945,28.47356747,2019-02-04T09:32:24.894000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Cristo Redentor Callao Salvaje,AV,Avenida,El Jable,31,38678.0,38001,Adeje,Callao Salvaje,,,,,-16.77740903,28.13152359,2017-07-31T12:06:43.502000,2018-07-05T08:52:14.108000
servicios religiosos,Iglesia Cruz de Ifara,CL,Calle,Virgen del Carmen,3,38170.0,38038,Santa Cruz de Tenerife,Los Campitos,,,922200025.0,,-16.25940148,28.48289277,2017-04-04T07:56:05.523000,2017-04-04T12:50:50.245000
servicios religiosos,Iglesia Cruz del Señor,PZ,"Plaza, plazoleta",Cruz del Señor,1,38007.0,38038,Santa Cruz de Tenerife,Barrio Cruz del Señor,,,922221933.0,922595844.0,-16.27197504,28.46537201,2017-02-20T10:08:18.484000,2017-03-15T09:53:02.021000
servicios religiosos,Iglesia Cuerpo De Cristo,CR,Carretera,General TF 28 Sur,168,38107.0,38038,Santa Cruz de Tenerife,Valeriana,,,686128875.0,,-16.32070849,28.42063027,2019-02-05T09:46:33.389000,2019-02-05T09:46:33.389000
servicios religiosos,Iglesia Cuerpo De Cristo,CR,Carretera,General TF 217 Norte,242,38370.0,38025,La Matanza,,,,619038331.0,,-16.4606667,28.44354151,2019-02-05T09:53:34.087000,2019-02-05T09:53:34.087000
servicios religiosos,Iglesia Cueva del Polvo,CL,Calle,Barbero,4,38686.0,38019,Guía de Isora,Cueva del Polvo,,,,,-16.83404223,28.2263607,2017-02-23T09:50:28.989000,2017-02-23T09:50:28.989000
servicios religiosos,Iglesia Chirche,PZ,"Plaza, plazoleta",Chirche,6,38688.0,38019,Guía de Isora,Chirche,,,,,-16.76045292,28.21895978,2017-02-23T09:36:03,2017-06-07T13:02:23.666000
servicios religiosos,Iglesia de Cristo,CL,Calle,Tisana,4,38627.0,38006,Arona,Cabo Blanco,,,922720310.0,,-16.67562361,28.0712733,2017-06-13T12:23:46.164000,2017-06-13T12:23:46.164000
servicios religiosos,Iglesia De Dios Despertar en Cristo,CL,Calle,Isla de La Palma,9,38611.0,38017,Granadilla de Abona,San Isidro,,,,,-16.55603194,28.07450473,2017-01-31T12:02:42.103000,2019-02-11T08:01:25.368000
servicios religiosos,Iglesia De Hermanos Cristo Granadilla,CL,Calle,Garajonay,5,38600.0,38017,Granadilla de Abona,,,icegranadilla@gmail.com,649140136.0,922770751.0,-16.57587988,28.11875945,2017-01-31T10:41:59.337000,2019-02-11T08:01:25.368000
servicios religiosos,Iglesia De Jesucristo La Laguna,CL,Calle,La Higuera,33,38202.0,38023,La Laguna,,,,,,-16.32060241,28.48874596,2017-02-01T09:55:55.373000,2019-02-11T08:01:25.368000
servicios religiosos,Iglesia de Nuestra Señora de Los Angeles,Gl,Glorieta,San Francisco,sn,38450.0,38015,Garachico,,,,,,-16.76396267,28.37325745,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
servicios religiosos,Iglesia de Taucho,CL,Calle,Virgen de Coromoto,17,38677.0,38001,Adeje,Taucho,,,,,-16.72954589,28.15250394,2017-06-02T14:10:52.244000,2018-04-06T10:46:40.158000
servicios religiosos,Iglesia Dulce Nombre de Jesus,Cl,Calle,El Sol,2,38440.0,38018,La Guancha,La Guancha,,,922828030.0,,-16.65171524,28.3736811,2017-02-21T12:50:10.585000,2023-10-18T14:04:54.665000
servicios religiosos,Iglesia Ejercito De Salvacion,CR,Carretera,General TF 16 Tacoronte Tejina,235,38356.0,38043,Tacoronte,San Juan Perales,,,,,-16.40416382,28.50471649,2019-02-05T10:00:32.004000,2019-02-05T10:00:32.004000
servicios religiosos,Iglesia El Buen Pastor,CL,Calle,Chafira,16,38110.0,38038,Santa Cruz de Tenerife,Las Moraditas de Taco,,,922034939.0,,-16.28964819,28.44575321,2017-03-15T09:02:29,2018-04-19T11:05:19
servicios religiosos,Iglesia El Carmen,CL,Calle,San Agustin,61,38410.0,38031,Los Realejos,San Agustin,,,922340353.0,,-16.58602122,28.3879601,2017-03-07T12:28:52.797000,2023-10-18T14:39:08.082000
servicios religiosos,Iglesia El Pozo,CM,Camino,El Pozo,0,38680.0,38019,Guía de Isora,,,,,,-16.76700932,28.19895077,2017-06-07T12:31:44.014000,2017-06-19T07:43:18.584000
